Scenario,Region,Variable,Type,Year,Value
Current Policies,Yukon,Uranium,Primary Fuel,2036,0
Current Policies,Yukon,Uranium,Primary Fuel,2037,0
Current Policies,Yukon,Uranium,Primary Fuel,2038,0
Current Policies,Yukon,Uranium,Primary Fuel,2039,0
Current Policies,Yukon,Uranium,Primary Fuel,2040,0
Current Policies,Yukon,Uranium,Primary Fuel,2041,0
Current Policies,Yukon,Uranium,Primary Fuel,2042,0
Current Policies,Yukon,Uranium,Primary Fuel,2043,0
Current Policies,Yukon,Uranium,Primary Fuel,2044,0
Current Policies,Yukon,Uranium,Primary Fuel,2045,0
Current Policies,Yukon,Uranium,Primary Fuel,2046,0
Current Policies,Yukon,Uranium,Primary Fuel,2047,0
Current Policies,Yukon,Uranium,Primary Fuel,2048,0
Current Policies,Yukon,Uranium,Primary Fuel,2049,0
Current Policies,Yukon,Uranium,Primary Fuel,2050,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2005,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2006,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2007,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2008,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2009,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2010,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2011,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2012,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2013,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2014,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2015,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2016,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2017,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2018,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2019,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2020,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2021,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2022,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2023,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2024,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2025,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2026,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2027,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2028,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2029,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2030,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2031,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2032,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2033,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2034,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2035,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2036,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2037,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2038,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2039,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2040,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2041,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2042,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2043,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2044,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2045,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2046,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2047,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2048,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2049,0
Evolving Policies,Alberta,Uranium,Primary Fuel,2050,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2005,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2006,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2007,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2008,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2009,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2010,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2011,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2012,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2013,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2014,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2015,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2016,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2017,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2018,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2019,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2020,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2021,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2022,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2023,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2024,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2025,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2026,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2027,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2028,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2029,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2030,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2031,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2032,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2033,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2034,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2035,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2036,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2037,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2038,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2039,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2040,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2041,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2042,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2043,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2044,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2045,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2046,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2047,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2048,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2049,0
Evolving Policies,British Columbia,Uranium,Primary Fuel,2050,0
Evolving Policies,Canada,Uranium,Primary Fuel,2005,12805
Evolving Policies,Canada,Uranium,Primary Fuel,2006,13345
Evolving Policies,Canada,Uranium,Primary Fuel,2007,13345
Evolving Policies,Canada,Uranium,Primary Fuel,2008,13345
Evolving Policies,Canada,Uranium,Primary Fuel,2009,13345
Evolving Policies,Canada,Uranium,Primary Fuel,2010,13345
Evolving Policies,Canada,Uranium,Primary Fuel,2011,13345
Evolving Policies,Canada,Uranium,Primary Fuel,2012,13345
Evolving Policies,Canada,Uranium,Primary Fuel,2013,14345
Evolving Policies,Canada,Uranium,Primary Fuel,2014,14273
Evolving Policies,Canada,Uranium,Primary Fuel,2015,14273
Evolving Policies,Canada,Uranium,Primary Fuel,2016,14273
Evolving Policies,Canada,Uranium,Primary Fuel,2017,13338
Evolving Policies,Canada,Uranium,Primary Fuel,2018,13338
Evolving Policies,Canada,Uranium,Primary Fuel,2019,13338
Evolving Policies,Canada,Uranium,Primary Fuel,2020,12513
Evolving Policies,Canada,Uranium,Primary Fuel,2021,12513
Evolving Policies,Canada,Uranium,Primary Fuel,2022,11578
Evolving Policies,Canada,Uranium,Primary Fuel,2023,9818
Evolving Policies,Canada,Uranium,Primary Fuel,2024,11578
Evolving Policies,Canada,Uranium,Primary Fuel,2025,9676
Evolving Policies,Canada,Uranium,Primary Fuel,2026,8451
Evolving Policies,Canada,Uranium,Primary Fuel,2027,9389
Evolving Policies,Canada,Uranium,Primary Fuel,2028,10229
Evolving Policies,Canada,Uranium,Primary Fuel,2029,9407
Evolving Policies,Canada,Uranium,Primary Fuel,2030,10247
Evolving Policies,Canada,Uranium,Primary Fuel,2031,9425
Evolving Policies,Canada,Uranium,Primary Fuel,2032,10265
Evolving Policies,Canada,Uranium,Primary Fuel,2033,10270
Evolving Policies,Canada,Uranium,Primary Fuel,2034,11110
Evolving Policies,Canada,Uranium,Primary Fuel,2035,11110
Evolving Policies,Canada,Uranium,Primary Fuel,2036,11110
Evolving Policies,Canada,Uranium,Primary Fuel,2037,11115
Evolving Policies,Canada,Uranium,Primary Fuel,2038,11115
Evolving Policies,Canada,Uranium,Primary Fuel,2039,11125
Evolving Policies,Canada,Uranium,Primary Fuel,2040,11145
Evolving Policies,Canada,Uranium,Primary Fuel,2041,10460
Evolving Policies,Canada,Uranium,Primary Fuel,2042,10480
Evolving Policies,Canada,Uranium,Primary Fuel,2043,10500
Evolving Policies,Canada,Uranium,Primary Fuel,2044,11204
Evolving Policies,Canada,Uranium,Primary Fuel,2045,11229
Evolving Policies,Canada,Uranium,Primary Fuel,2046,11279
Evolving Policies,Canada,Uranium,Primary Fuel,2047,11379
Evolving Policies,Canada,Uranium,Primary Fuel,2048,11479
Evolving Policies,Canada,Uranium,Primary Fuel,2049,11579
Evolving Policies,Canada,Uranium,Primary Fuel,2050,11579
Evolving Policies,Manitoba,Uranium,Primary Fuel,2005,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2006,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2007,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2008,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2009,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2010,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2011,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2012,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2013,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2014,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2015,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2016,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2017,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2018,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2019,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2020,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2021,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2022,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2023,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2024,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2025,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2026,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2027,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2028,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2029,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2030,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2031,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2032,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2033,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2034,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2035,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2036,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2037,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2038,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2039,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2040,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2041,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2042,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2043,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2044,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2045,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2046,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2047,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2048,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2049,0
Evolving Policies,Manitoba,Uranium,Primary Fuel,2050,0
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2005,680
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2006,680
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2007,680
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2008,680
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2009,680
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2010,680
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2011,680
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2012,680
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2013,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2014,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2015,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2016,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2017,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2018,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2019,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2020,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2021,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2022,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2023,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2024,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2025,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2026,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2027,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2028,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2029,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2030,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2031,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2032,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2033,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2034,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2035,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2036,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2037,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2038,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2039,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2040,705
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2041,0
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2042,0
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2043,0
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2044,679
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2045,679
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2046,679
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2047,679
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2048,679
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2049,679
Evolving Policies,New Brunswick,Uranium,Primary Fuel,2050,679
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2005,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2006,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2007,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2008,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2009,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2010,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2011,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2012,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2013,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2014,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2015,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2016,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2017,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2018,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2019,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2020,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2021,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2022,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2023,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2024,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2025,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2026,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2027,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2028,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2029,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2030,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2031,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2032,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2033,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2034,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2035,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2036,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2037,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2038,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2039,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2040,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2041,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2042,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2043,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2044,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2045,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2046,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2047,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2048,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2049,0
Evolving Policies,Newfoundland and Labrador,Uranium,Primary Fuel,2050,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2005,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2006,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2007,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2008,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2009,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2010,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2011,0
